,"Chlorophyll a, total",Divinyl chlorophyll a,Chlorophyll b,19-Hexanoyloxyfucoxanthin,19-Butanoyloxyfucoxanthin,Fucoxanthin,Peridinin,Alloxanthin,Zeaxanthin
8707,-1.2552660987134867,0.0,-3.7297014486341915,-2.419118909249997,-2.8824035882469876,-2.563949857128453,-4.605170185988091,-6.907755278982137,-3.473768074496991
8708,-2.2788685663767296,-3.579128590154817,-6.907755278982137,-3.835525034455421,-5.856933654150375,-5.6436285518364535,-4.429537617344933,-6.907755278982137,-2.7209834765141094
8709,-1.9966457042714338,-4.046125989951626,-6.907755278982137,-3.7201637441537025,-5.397033339487194,-5.054587181625439,-4.694001399694707,-6.907755278982137,-2.7521588407282733
8710,-2.2788685663767296,-3.579128590154817,-6.907755278982137,-3.835525034455421,-5.856933654150375,-5.6436285518364535,-4.429537617344933,-6.907755278982137,-2.7209834765141094
8711,-1.9966457042714338,-4.046125989951626,-6.907755278982137,-3.7201637441537025,-5.397033339487194,-5.054587181625439,-4.694001399694707,-6.907755278982137,-2.7521588407282733
8712,0.3263497480926197,0.0,-4.275866438845491,-2.001740034015984,-4.9062752787720125,-2.1955260207006377,-4.605170185988091,-1.270112606830481,-3.470547459796949
8713,-0.7655028427520857,0.0,-3.9322257127456655,-2.033321606066283,-3.892220378131966,-2.7318307297676134,-5.132802928070463,-3.750754857832024,-6.074846156047033
8714,0.8024947373952271,0.0,-4.406319327242926,-1.65391240253593,-2.926206210905381,-1.8740547119548852,-3.776618368421943,-0.8083335903690628,-6.907755278982137
8715,0.023911820046312877,0.0,-3.7009520353482057,-2.1404662435176105,-2.8251459729784574,-1.7350011354094461,-3.094448246493149,-1.236495996031496,-6.907755278982137
8716,-0.5177998875033272,0.0,-3.520420203313131,-1.7737113213075746,-2.9011860218320713,-2.351197772914739,-6.907755278982137,-6.907755278982137,-5.793269641157737
8717,-0.8168979879961202,0.0,-4.656463480375642,-2.8302178350764176,-4.240527072400182,-3.4420193761824103,-6.907755278982137,-1.6281111776997217,-4.098352583619639
8718,-1.8763794315667905,0.0,-2.3101794472409067,-3.6496149634573656,-4.717748628317751,-3.6651962718025355,-6.907755278982137,-6.907755278982137,-4.093481862454579
8719,-0.9413999975023496,0.0,-2.936895958511243,-2.3660990767493257,-3.828614601608081,-2.7006976852146387,-6.907755278982137,-6.907755278982137,-6.907755278982137
8720,-0.7241338260847175,0.0,-6.907755278982137,-2.131684944540689,-3.746309115655864,-2.431118846077491,-6.907755278982137,-4.881788409164658,-6.907755278982137
8721,-1.2073298328460493,0.0,-6.907755278982137,-2.8210442421208595,-4.087272554720582,-2.9556801292123547,-6.907755278982137,-6.907755278982137,-6.907755278982137
8722,-1.765203228418362,0.0,-4.616433378266803,-3.438307523638537,-3.5987828413624987,-2.6613049835544444,-5.409025488532459,-6.004752441434918,-6.907755278982137
8723,-1.7018986557412488,0.0,-4.427024000604617,-3.484339888753549,-3.4703545523597685,-2.6119675924251657,-5.498721430892757,-6.907755278982137,-6.907755278982137
